"","Latitude","Longitude","annualmean","annualsd","annualchl"
"148",-75.5,-34.5,412.935148030273,NA,3.98355348435315
"149",-75.5,-33.5,371.371993786399,NA,2.81945489354919
"150",-75.5,-32.5,345.908127531519,NA,4.58322884639104
"151",-75.5,-31.5,309.088690110951,49.1930993364369,3.60804878064041
"152",-75.5,-30.5,308.520227190465,58.0542683662492,2.16760338328237
"153",-75.5,-29.5,305.884639369092,40.8621465256706,1.80148324127316
"154",-75.5,-28.5,227.068073254863,114.37082740248,0.926069972110693
"155",-75.5,-27.5,213.722570717643,81.7261597768343,0.45886283659296
"156",-75.5,164.5,254.344914521139,106.18149090226,0.637381969838163
"157",-75.5,165.5,287.271405300041,127.065353275266,0.929561001463142
"158",-75.5,166.5,388.878197593744,119.811550982555,1.7167761277001
"159",-75.5,167.5,472.107815711235,64.0801829233623,1.78534898631407
"160",-75.5,168.5,511.121978743071,63.4791788043947,1.80940310141601
"161",-75.5,169.5,460.432443008046,16.3640558023661,1.74498920095575
"162",-75.5,170.5,392.31287833166,41.5410080237667,1.47064602364682
"163",-75.5,171.5,375.712158688916,43.4056885932083,1.46996353954698
"164",-75.5,172.5,384.549253361231,21.6016865726231,1.54704237336086
"165",-75.5,173.5,390.940151526646,24.0513612943925,1.34063977625917
"166",-75.5,174.5,420.122839914117,28.6321053484921,1.45860967519055
"167",-75.5,175.5,403.291470701054,62.8588506521434,1.41511569140159
"168",-75.5,176.5,396.679755700093,22.9365503917448,1.24208098863813
"169",-75.5,177.5,360.095967931397,14.629855075924,1.14279604793932
"170",-75.5,178.5,336.273891703808,60.9392540344402,1.29514382540057
"171",-75.5,179.5,313.762031941137,36.670420262616,1.02054543006751
"172",-74.5,-179.5,378.1809849116,73.4746632407613,1.2561994417812
"173",-74.5,-178.5,352.726141618698,1.22498643560596,0.997355552086675
"174",-74.5,-177.5,217.668718828584,1.86410286297587,0.469652167417937
"175",-74.5,-176.5,167.178398419443,10.8834747568086,0.250679970902894
"176",-74.5,-175.5,162.794872653384,14.5349591246497,0.337821944444268
"177",-74.5,-174.5,152.312141033347,21.7202959966885,0.391147237917822
"178",-74.5,-173.5,177.852575831512,33.3699772290819,0.949464531822338
"179",-74.5,-172.5,195.900259624055,47.6605285010894,1.31280710144589
"180",-74.5,-171.5,189.930304858236,42.1415212976001,1.1049571076615
"181",-74.5,-170.5,174.002824653542,24.0013936851775,1.46875838185143
"182",-74.5,-169.5,169.378687622499,NA,0.876426672976878
"183",-74.5,-168.5,184.502649364118,NA,1.13935880797605
"184",-74.5,-167.5,275.554290663646,49.3135410914758,3.61350381065019
"185",-74.5,-166.5,221.349767942038,9.86373398111415,3.26223302042732
"186",-74.5,-165.5,164.20543888109,NA,0.940104142038359
"187",-74.5,-164.5,199.168576471428,27.9087938512418,1.56802646477441
"188",-74.5,-163.5,248.586194951082,17.2438512368088,4.11020548075075
"189",-74.5,-162.5,NA,NA,NA
"190",-74.5,-161.5,NA,NA,NA
"191",-74.5,-160.5,171.287354705096,NA,1.23208631332531
"192",-74.5,-159.5,158.969640043516,11.1405403215639,0.911542488833516
"193",-74.5,-158.5,179.782968228416,10.6591003615543,1.30725854739948
"194",-74.5,-157.5,185.449996905752,19.3891972477004,1.57060442785377
"195",-74.5,-156.5,181.056806676136,18.1722816801477,1.3748495863582
"196",-74.5,-153.5,185.46491428103,NA,1.58967245202057
"197",-74.5,-152.5,99.0574529038264,NA,0.244850686086076
"198",-74.5,-151.5,156.319501478524,42.9781456149051,1.16013949406951
"199",-74.5,-150.5,194.775709125218,67.3262284681605,2.46946036839162
"200",-74.5,-149.5,182.574400521236,NA,1.65063516307278
"201",-74.5,-148.5,141.942529896429,NA,0.46710610217773
"202",-74.5,-147.5,175.233576681515,42.8201353819405,1.38101020560634
"203",-74.5,-146.5,171.686550359463,13.8792243928317,1.36412505269156
"204",-74.5,-145.5,123.647078265608,36.3692946406847,0.50586120966523
"205",-74.5,-144.5,116.589071511373,39.5835010434933,0.248678669377807
"206",-74.5,-143.5,NA,NA,NA
"207",-74.5,-142.5,138.382252353751,29.8823564836794,0.208639214210438
"208",-74.5,-141.5,131.852067097531,24.8251390980571,0.2269399926504
"209",-74.5,-140.5,144.224764535625,NA,0.295250249654055
"210",-74.5,-139.5,157.650009116633,17.7793401692861,0.275059400409933
"211",-74.5,-138.5,164.202155131191,26.5740015248295,0.220807304628423
"212",-74.5,-137.5,171.779218079636,42.4135284748356,0.307454176091346
"213",-74.5,-108.5,NA,NA,0.518480374262883
"214",-74.5,-59.5,232.640238531668,NA,0.846257974704107
"215",-74.5,-58.5,260.07351115825,NA,1.10981776813666
"216",-74.5,-57.5,263.849660955839,16.3068515670549,1.05638027429447
"217",-74.5,-54.5,240.507767977637,NA,0.878345878173908
"218",-74.5,-52.5,NA,NA,NA
"219",-74.5,-51.5,278.88867638463,NA,1.47025496926573
"220",-74.5,-50.5,291.358707582556,NA,1.63601736641592
"221",-74.5,-49.5,NA,NA,NA
"222",-74.5,-48.5,307.94153706392,NA,1.94945564027876
"223",-74.5,-47.5,318.242586057871,NA,2.70202667531321
"224",-74.5,-46.5,NA,NA,NA
"225",-74.5,-45.5,339.796382993926,NA,3.94476120597438
"226",-74.5,-44.5,344.974258714754,NA,4.19932823803114
"227",-74.5,-43.5,NA,NA,2.39320607561814
"228",-74.5,-42.5,330.496411141879,NA,3.29129147037454
"229",-74.5,-41.5,345.429574520389,27.4441356919018,3.49138310559922
"230",-74.5,-40.5,345.904934855152,30.5340141960942,3.47169089063055
"231",-74.5,-39.5,360.272008636517,NA,1.55359099085132
"232",-74.5,-38.5,321.403759992701,32.9118761746147,1.77432275454354
"233",-74.5,-37.5,250.805771830782,68.5590036956552,1.29733436842306
"234",-74.5,-36.5,203.325200262762,87.6004227308597,0.880671141174284
"235",-74.5,-35.5,245.209126289298,51.5633165908298,1.30589525930602
"236",-74.5,-34.5,282.096615471609,2.10582321824485,1.3999636781947
"237",-74.5,-33.5,264.226552105417,41.2402392474592,1.19671812841131
"238",-74.5,-32.5,257.145768337144,55.0236425269043,1.23199862376269
"239",-74.5,-31.5,248.253685917282,52.6118565427315,1.71925884580666
"240",-74.5,-30.5,267.549156076775,NA,0.920248317791918
"241",-74.5,-29.5,248.327014661482,10.9500941970429,1.86630179654325
"242",-74.5,-28.5,245.896751629887,9.9265251003827,1.64239045387755
"243",-74.5,-27.5,259.813233249222,6.48253125739104,1.47534669155746
"244",-74.5,-26.5,225.4111539234,97.2476924531011,0.993233290716324
"245",-74.5,-25.5,185.042852739579,68.9813354060166,0.411354128336315
"246",-74.5,166.5,320.914936701346,97.2413432193647,1.04885776617533
"247",-74.5,167.5,361.747672823007,66.5005106341323,1.3135237306399
"248",-74.5,168.5,386.86493292116,44.8299267122523,1.41673978234386
"249",-74.5,169.5,430.700199882637,47.2741027767303,1.5556378611027
"250",-74.5,170.5,394.189689114598,34.0531048327189,1.30298225264576
"251",-74.5,171.5,357.02293704196,52.0224455179989,1.18061441503879
"252",-74.5,172.5,323.600050958731,75.8720029727083,0.971400789409129
"253",-74.5,173.5,318.253833494748,96.7778696600198,1.0310380950175
"254",-74.5,174.5,293.747061715662,57.9521644956406,0.916026305999318
"255",-74.5,175.5,293.137501070349,27.8810643343107,0.907268814939869
"256",-74.5,176.5,316.85331642691,20.1961772195939,0.959587968109796
"257",-74.5,177.5,337.701441276645,45.6663221610984,1.02895555352548
"258",-74.5,178.5,376.205221731078,59.0947808226269,1.26826980138149
"259",-74.5,179.5,410.061126458959,95.3011907377959,1.35580487885214
"260",-73.5,-179.5,256.689377997423,53.5420355270421,0.583236635051684
"261",-73.5,-178.5,248.383085543178,58.067442060162,0.57698870306797
"262",-73.5,-177.5,180.928502022616,41.117858042757,0.339133910453649
"263",-73.5,-176.5,166.505867423718,32.9199596782629,0.259538831884071
"264",-73.5,-175.5,139.625022683278,24.7625205084828,0.266518750525493
"265",-73.5,-174.5,140.923787873514,20.9153018857055,0.238211904724604
"266",-73.5,-173.5,116.327748059929,NA,0.136549823193087
"267",-73.5,-172.5,142.454611684547,37.8978932271741,0.235684051424477
"268",-73.5,-171.5,138.921089070919,23.5623763625893,0.324754728192482
"269",-73.5,-170.5,161.293856490804,17.2713890688167,0.33312878079741
"270",-73.5,-169.5,152.037494028226,19.037920893471,0.552088177421823
"271",-73.5,-168.5,136.930091357406,NA,1.11284241010435
"272",-73.5,-167.5,140.032296280739,41.4613495771298,0.215327497078748
"273",-73.5,-166.5,129.226286825448,27.9252987758798,0.242077614160047
"274",-73.5,-165.5,142.133191666179,27.8069390524225,0.324047561317567
"275",-73.5,-164.5,141.705722242895,25.0695498716417,0.3235074686638
"276",-73.5,-163.5,137.227229744726,26.1088257435073,0.311906644328862
"277",-73.5,-162.5,156.607303178456,NA,0.42412709827934
"278",-73.5,-161.5,141.812169215596,12.9582703927381,0.323502717494176
"279",-73.5,-160.5,130.656126221855,NA,0.364037841111422
"280",-73.5,-159.5,116.677678274241,NA,0.0649719467680705
"281",-73.5,-158.5,127.109062281734,20.5383088792167,0.247132252641889
"282",-73.5,-157.5,142.35617141267,NA,0.516578723435049
"283",-73.5,-156.5,NA,NA,NA
"284",-73.5,-155.5,NA,NA,NA
"285",-73.5,-154.5,134.957603982332,8.46617348116502,0.639935255010367
"286",-73.5,-153.5,106.58332315734,NA,0.191741515696049
"287",-73.5,-152.5,138.310321921233,4.40174472816132,0.769092370673872
"288",-73.5,-151.5,136.946442567315,4.97424322767173,0.398986950426752
"289",-73.5,-150.5,132.466087380078,3.80408603279447,0.315594065748689
"290",-73.5,-149.5,139.638001551665,NA,0.415006589947962
"291",-73.5,-148.5,114.31568572653,9.08779304554668,0.173078106033305
"292",-73.5,-146.5,91.9740066439512,NA,0.055565070360899
"293",-73.5,-145.5,116.504378636855,34.7072869108876,0.178170502285163
"294",-73.5,-144.5,126.028786556635,18.1631047211549,0.211996137262558
"295",-73.5,-143.5,112.368617144842,NA,0.169821340544724
"296",-73.5,-142.5,NA,NA,NA
"297",-73.5,-141.5,NA,NA,NA
"298",-73.5,-140.5,129.135543914786,15.5327879426359,0.549643725862729
"299",-73.5,-139.5,149.606683367086,8.30546635989993,1.04611089849988
"300",-73.5,-138.5,249.500764255391,NA,3.18647641723239
"301",-73.5,-137.5,139.236088256808,NA,0.592791802353329
"302",-73.5,-134.5,131.154211419858,NA,0.347303790748119
"303",-73.5,-133.5,120.192916740776,3.4329533904054,0.267312628934618
"304",-73.5,-132.5,178.89455658619,NA,1.13291530145539
"305",-73.5,-131.5,228.273988468594,142.727491998598,1.79445246959987
"306",-73.5,-129.5,297.810199071046,210.057434497572,2.87776634060881
"307",-73.5,-128.5,284.816878747431,84.8534037614377,1.73626494161401
"308",-73.5,-127.5,186.544934981468,66.2040486203374,0.400960884852017
"309",-73.5,-118.5,267.539182142324,65.4806362774322,1.28653348519033
"310",-73.5,-117.5,289.711881577631,82.8746116391266,1.30570883722976
"311",-73.5,-116.5,279.750477679341,54.7279055802524,1.5754090237059
"312",-73.5,-115.5,267.515255900259,51.9514805639656,1.52800374429811
"313",-73.5,-114.5,336.668784970316,69.249562006475,2.87319135984675
"314",-73.5,-113.5,343.563926209711,55.1616276180701,3.16567968535754
"315",-73.5,-112.5,357.371187413385,90.2284030728743,3.31341343345466
"316",-73.5,-111.5,288.263035476921,97.8421924662502,1.59500357092257
"317",-73.5,-110.5,213.679085264392,83.1215991987805,0.388516819045554
"318",-73.5,-109.5,266.407136124546,95.3774907417131,1.04578455397012
"319",-73.5,-108.5,284.551605102116,46.7188390576171,1.39413905697755
"320",-73.5,-107.5,328.101722113744,65.4151018591524,2.3260442427892
"321",-73.5,-106.5,360.344683649434,51.6800203144668,2.72343747252539
"322",-73.5,-105.5,417.875424809009,49.7478901663827,2.49663510915669
"323",-73.5,-104.5,176.09850540878,22.0647626153169,2.13991368269502
"324",-73.5,-59.5,215.776758357385,NA,0.510711358873932
"325",-73.5,-58.5,281.446993523436,NA,1.54930972970194
"326",-73.5,-57.5,251.044667685934,NA,0.818408880198356
"327",-73.5,-54.5,234.231154540125,NA,0.693310308715572
"328",-73.5,-52.5,283.717510830367,NA,1.65498334127996
"329",-73.5,-45.5,308.569562906921,NA,2.13967262744904
"330",-73.5,-42.5,242.161389227139,NA,1.19302156165071
"331",-73.5,-41.5,NA,NA,NA
"332",-73.5,-40.5,144.678399556994,96.5596247658064,0.598423352161198
"333",-73.5,-39.5,105.070493516432,49.8928085707152,0.284582108470219
"334",-73.5,-38.5,156.396612358793,NA,0.42985795075356
"335",-73.5,-37.5,142.028462393675,NA,0.507839064527717
"336",-73.5,-36.5,147.572224874632,22.7293067628118,0.605252195756431
"337",-73.5,-35.5,125.927715508946,NA,0.39922516575704
"338",-73.5,-34.5,198.659462002916,79.1969281936351,1.87450162402635
"339",-73.5,-33.5,181.199538318206,42.0599219035368,1.39749843363863
"340",-73.5,-32.5,197.32902937469,45.4707863111986,1.87014963198453
"341",-73.5,-31.5,158.495704064974,NA,0.821434467801681
"342",-73.5,-30.5,191.511455616308,51.7092715884679,2.34303269147991
"343",-73.5,-29.5,228.51830820801,17.6035160863844,2.89504237198246
"344",-73.5,-28.5,214.468385104807,NA,1.78531190377521
"345",-73.5,-27.5,189.377169560886,36.9514450188829,1.11008965296914
"346",-73.5,-26.5,188.699871926705,52.0046411942939,1.14202286902633
"347",-73.5,-25.5,199.025293116212,48.0864343837078,2.01457997390793
"348",-73.5,-24.5,218.968138996078,5.84737231610784,2.46235829081173
"349",-73.5,-23.5,180.561281853823,75.227768717952,1.25487804397028
"350",-73.5,-22.5,187.092819076465,85.2292217162578,1.35562464961679
"351",-73.5,-21.5,203.501148160567,75.6134934916388,1.00790569377545
"352",-73.5,170.5,362.993865218735,81.8729368057093,1.49055349036734
"353",-73.5,171.5,345.571442366127,16.8470123954383,1.2265922991352
"354",-73.5,172.5,286.229219844984,61.0713767710368,0.776111898154188
"355",-73.5,173.5,299.80961079738,79.3277803494974,0.749387685860368
"356",-73.5,174.5,297.884850834744,83.3514201205637,0.817174421371811
"357",-73.5,175.5,272.880354325434,61.3846991429513,0.764514428308976
"358",-73.5,176.5,271.054463423775,20.986362443411,0.620106279257345
"359",-73.5,177.5,213.886895395517,19.2371674249995,0.375004198606305
"360",-73.5,178.5,239.672749100095,36.4412151640061,0.507006639102024
"361",-73.5,179.5,248.449673058183,34.5137695241137,0.525938761996357
"362",-72.5,-179.5,180.11163038215,16.2932949399765,0.28066265721012
"363",-72.5,-178.5,216.49125181952,11.994656410809,0.382583068856211
"364",-72.5,-177.5,215.051707290154,22.3493215102412,0.428922624812687
"365",-72.5,-176.5,215.26398966745,23.439887596143,0.389056317163286
"366",-72.5,-175.5,194.662309044895,27.7542697042151,0.362615981099111
"367",-72.5,-174.5,179.005802771693,18.731629016671,0.526783400767104
"368",-72.5,-173.5,162.525244902931,17.6987359837633,0.374927471805778
"369",-72.5,-172.5,163.9823496168,13.6397967149739,0.297665144859219
"370",-72.5,-171.5,159.861903238849,16.172309252598,0.281540574695639
"371",-72.5,-170.5,165.829413141954,2.02779143152951,0.296595855589938
"372",-72.5,-169.5,162.942855884682,3.58065990264423,0.25890096796788
"373",-72.5,-168.5,156.850441951764,17.4697458984049,0.251242420532637
"374",-72.5,-167.5,154.58160744763,NA,0.323475876202186
"375",-72.5,-166.5,150.63424209819,NA,0.354173958870686
"376",-72.5,-165.5,135.526592933184,37.8718745712666,0.223261975308436
"377",-72.5,-164.5,135.316250789823,41.0704999191684,0.204615389614406
"378",-72.5,-163.5,155.912237007952,NA,0.316380340311167
"379",-72.5,-162.5,139.546295762256,3.40803398667554,0.20921420498394
"380",-72.5,-161.5,128.435248137911,16.651573828562,0.139549931725124
"381",-72.5,-160.5,137.615736710053,17.2262734816378,0.360596285167116
"382",-72.5,-159.5,128.67430355232,10.7291772855202,0.239573577822496
"383",-72.5,-158.5,122.736847898057,24.3165214507083,0.201077815279779
"384",-72.5,-157.5,NA,NA,NA
"385",-72.5,-156.5,NA,NA,NA
"386",-72.5,-155.5,NA,NA,NA
"387",-72.5,-154.5,125.252552028699,0.329326382572992,0.261526412626226
"388",-72.5,-153.5,131.372071751275,7.23288042845005,0.304642887538619
"389",-72.5,-152.5,129.688600807975,3.28506491943142,0.283894019445943
"390",-72.5,-151.5,138.398078720644,NA,0.339251000756099
"391",-72.5,-150.5,132.161143195659,7.85414575608749,0.307487337404401
"392",-72.5,-149.5,135.070203083347,NA,0.412835368058748
"393",-72.5,-148.5,136.955860781399,9.10507378382711,0.444664906155356
"394",-72.5,-147.5,118.544023580379,27.3889784435544,0.196371323149043
"395",-72.5,-146.5,108.889201726265,15.5872706071188,0.147156462797688
"396",-72.5,-145.5,113.906620411555,13.5590934791613,0.18924374088507
"397",-72.5,-144.5,112.376150116627,14.1467400441877,0.189193317524618
"398",-72.5,-143.5,96.5553514574394,NA,0.0354138143981496
"399",-72.5,-142.5,NA,NA,NA
"400",-72.5,-141.5,103.141346229923,NA,0.180340341551022
"401",-72.5,-140.5,117.94762533236,13.4462018204774,0.211681638604922
"402",-72.5,-139.5,126.170745621908,3.25012365660045,0.385446954953173
"403",-72.5,-138.5,NA,NA,NA
"404",-72.5,-137.5,139.027884680864,NA,0.763840594639381
"405",-72.5,-136.5,118.307950252282,NA,0.437148831427097
"406",-72.5,-135.5,116.243339913536,NA,0.38230124519517
"407",-72.5,-134.5,85.1820478776901,NA,0.0674334540963173
"408",-72.5,-133.5,123.607401901864,NA,0.598364785313606
"409",-72.5,-131.5,NA,NA,NA
"410",-72.5,-129.5,276.182644829131,NA,3.32934911251068
"411",-72.5,-128.5,135.117002321533,NA,0.448134234861324
"412",-72.5,-127.5,129.928022463869,22.8651389956796,0.299772720921923
"413",-72.5,-126.5,135.938072992303,NA,0.336196264154033
"414",-72.5,-125.5,148.951787325981,26.1872406576538,0.66065911730947
