"","Latitude","Longitude","annualmean","annualsd","annualmean_n","annualsd_n","annualchl"
"41",-76.5,-170.5,372.095710492106,3.73273321294282,439.686419860135,13.650578282212,1.65056869753497
"42",-76.5,-169.5,391.328715339789,24.5681538152293,468.513698350425,36.0629229186067,1.38483826755819
"43",-76.5,-168.5,382.333357713521,6.78995971840985,449.852026461837,18.5767073823778,1.50882331682024
"44",-76.5,-167.5,384.950549677633,7.59480158045848,449.268755541414,39.4657209931618,0.87150141924747
"45",-76.5,-166.5,376.455981842075,4.4704734106837,441.611609166897,21.0324484844085,1.87749591262804
"46",-76.5,-165.5,382.04488758178,0.294726759586118,451.962678210123,4.64279278931125,1.84709341120389
"47",-76.5,-164.5,393.781096003613,25.7666182827004,462.520683266971,38.9427839431439,2.37520100245321
"48",-76.5,-163.5,408.892942240404,23.6242323925411,480.812133111869,20.8467896138168,2.56306045488627
"49",-76.5,-162.5,392.133419310592,36.896649048349,451.950336287621,54.714224686284,2.07818843914658
"50",-76.5,-161.5,399.285726191134,8.98168157159863,474.605866618271,6.90450918980036,1.77112358285942
"51",-76.5,-160.5,410.451228151563,27.9067054012095,493.301388839826,31.8177709023943,2.0340940070649
"52",-76.5,-159.5,395.465200873301,30.6462426575152,457.047783521249,25.5670973392026,2.90688294096401
"53",-76.5,-158.5,386.226098994882,40.000306945279,483.63160501356,7.52319455958661,2.49332958873775
"54",-76.5,-157.5,398.843711693808,13.4219413920459,470.735173305461,8.42843732160201,3.13602559530625
"55",-76.5,-156.5,414.85444907568,40.6871198930382,476.513048018487,34.1438329343523,2.86546324207275
"56",-76.5,-155.5,397.592921264695,16.0215829985955,469.367616184957,11.2879807093614,2.26382785417478
"57",-76.5,-154.5,391.891572140485,7.20307062863433,467.125166479002,3.58074908277964,1.83450814900506
"58",-76.5,-153.5,407.711642714057,13.7024218038518,496.427559561949,12.7148162114027,1.17242084865251
"59",-76.5,-152.5,477.705380088917,86.6230590271552,572.789291863108,67.4598792237053,0.839415669347949
"60",-76.5,-151.5,348.26461405225,5.25178405228206,429.440076854783,97.1868412638204,0.174568671635445
"61",-76.5,-49.5,349.688663259678,NA,412.658032393876,NA,3.6004223053654
"62",-76.5,-48.5,533.023838834065,NA,655.688592839928,NA,2.67484646497501
"63",-76.5,-47.5,576.314043825043,NA,732.954674931006,NA,2.53283489909437
"64",-76.5,-45.5,NA,NA,NA,NA,NA
"65",-76.5,-44.5,590.384264262987,NA,790.113256615256,NA,1.18926416937676
"66",-76.5,-43.5,407.018149064915,NA,499.286085629166,NA,0.985950105353222
"67",-76.5,-42.5,360.557285601171,NA,430.385776701525,NA,1.36779804498542
"68",-76.5,-41.5,387.123083139837,NA,458.614123716558,NA,0.97546079158783
"69",-76.5,-40.5,354.735948351433,NA,416.966794764541,NA,2.23247654080391
"70",-76.5,-39.5,NA,NA,NA,NA,NA
"71",-76.5,-38.5,342.323120215227,NA,414.111858711566,NA,3.3402658328414
"72",-76.5,-37.5,341.154297712345,NA,407.775763621505,NA,2.87016898145278
"73",-76.5,-36.5,342.2776327,NA,409.923114588734,NA,3.63019640743732
"74",-76.5,-35.5,384.963159944027,NA,453.464678322393,NA,3.65389408502314
"75",-76.5,-34.5,359.475992307019,NA,429.804635812758,NA,3.53873743779129
"76",-76.5,-33.5,350.905139271753,15.4124326490646,420.65332891878,10.6393406436754,5.02075405507696
"77",-76.5,-32.5,339.409634891794,12.2714483832694,421.971974084555,21.4778978315849,3.13795513914342
"78",-76.5,-31.5,360.379938408355,3.09422045787493,443.460163653972,20.525700561871,2.30675515414702
"79",-76.5,164.5,389.661700190254,102.725230916698,475.266841732319,86.6343095765607,0.912006003044999
"80",-76.5,165.5,381.380985252354,89.3141669454103,483.174827826811,90.8748364016068,1.39231011466882
"81",-76.5,166.5,400.439865411572,42.5439464838266,468.158714362246,65.0433370564639,1.83673134730553
"82",-76.5,167.5,409.39484989144,43.5094376594643,478.910643603632,62.0552164395836,1.34955323904931
"83",-76.5,168.5,366.226243047537,83.9902902827841,460.164761248556,64.5745977140521,1.3028084839873
"84",-76.5,169.5,417.0204314538,45.7320098293383,499.508477931098,69.4059879590548,1.47736001075536
"85",-76.5,170.5,406.766349673392,43.1186674509706,494.488240259361,58.5748195462671,1.92554440275869
"86",-76.5,171.5,419.831363079182,39.1362968211856,500.03096371073,61.7598904299743,2.09535909048003
"87",-76.5,172.5,424.563953684668,40.9541635261857,505.831179326458,65.0964202325321,2.24146581070096
"88",-76.5,173.5,424.262756934971,38.2321405162752,500.708725807803,62.4800013315433,2.08671699865129
"89",-76.5,174.5,422.079776056405,36.3355605797444,497.335186851282,61.7893987580957,1.88840136961953
"90",-76.5,175.5,433.498148096062,46.5047287778164,502.861488524974,68.08941224201,2.12788481224148
"91",-76.5,176.5,416.734169967717,39.8496351309288,487.134492629858,67.9761753609185,2.40707507528683
"92",-76.5,177.5,414.678550800414,40.4122104758121,486.696696933934,57.3067247362579,3.03477017917567
"93",-76.5,178.5,419.063658496259,40.27696480732,487.27137655824,57.555238331062,3.05121804906899
"94",-76.5,179.5,412.467683945087,43.1153762623592,496.744098147611,44.9848888461822,2.89745412450782
"95",-75.5,-179.5,388.551083032252,14.7790223362227,455.794035376252,54.6276353685574,0.892447034507309
"96",-75.5,-178.5,382.726477451045,14.2609463577611,452.26049288008,45.9327586574083,1.01177612077165
"97",-75.5,-177.5,381.650190170074,3.41756932116677,448.088587269495,24.5267456049772,0.830177037951847
"98",-75.5,-176.5,386.308207397279,6.38471280301876,458.037876021156,14.1397280447114,0.919510224478598
"99",-75.5,-175.5,380.671359809096,8.17933091212336,452.423997472794,16.7484739624212,0.956901995893567
"100",-75.5,-174.5,384.767402963122,14.8429802507213,448.234279951952,21.5296556845588,0.959596430142296
"101",-75.5,-173.5,374.329021980843,18.0965739770292,443.427797162425,24.1047356514483,1.0285872048181
"102",-75.5,-172.5,370.889018196039,40.1350392354817,453.096071469872,41.319438204757,1.21611032730382
"103",-75.5,-171.5,384.81884933817,28.2983934872461,447.163979844026,36.0714016238892,0.944684043371429
"104",-75.5,-170.5,363.91076697691,3.97684442199773,426.597587464363,16.1958323550714,1.16068823987411
"105",-75.5,-169.5,368.450391375552,4.52761604298357,430.202970002143,8.49133344667921,1.24163140853983
"106",-75.5,-168.5,358.697902130707,13.6383458396778,421.937219292006,29.1541565094033,2.040108500152
"107",-75.5,-167.5,355.904821596566,13.3601209539174,416.069953307795,22.4947697996453,2.62670814577077
"108",-75.5,-166.5,380.162358736234,24.2240909594637,464.508682618657,58.1671163598197,1.29960796733697
"109",-75.5,-165.5,374.553434583494,10.7995881571652,438.676724491898,7.96774207402091,2.77207917782168
"110",-75.5,-164.5,448.902494062935,NA,570.503152368742,NA,0.906696503981948
"111",-75.5,-163.5,373.451796038518,NA,476.634061472888,NA,0.480579811458786
"112",-75.5,-162.5,368.455116278681,NA,441.189992601267,NA,7.37589612685972
"113",-75.5,-161.5,407.240702201028,43.3319735694368,484.237603961208,53.0260520973304,3.85693535891672
"114",-75.5,-160.5,395.638227484643,26.1326255409945,476.893787493482,33.6490784174015,3.62668416866412
"115",-75.5,-159.5,394.738950505558,46.6165957379528,501.947895536594,60.869066160759,0.699609655757848
"116",-75.5,-158.5,397.477769471705,30.7719948408604,477.80437444733,28.917914187492,1.9939788876643
"117",-75.5,-157.5,379.970337126212,57.9088946788174,481.397079832127,24.8012225058953,1.2569841314422
"118",-75.5,-156.5,400.625126218828,59.2114082750829,492.54671502931,93.7544831537889,1.81703073650332
"119",-75.5,-155.5,369.343524269045,NA,439.935627351711,NA,2.65054309873709
"120",-75.5,-154.5,380.956730712913,32.443984211353,443.213114283843,21.7779001627788,2.19369321751098
"121",-75.5,-153.5,384.397558864057,25.9003022929239,445.182660764232,18.87035660073,3.08153129110079
"122",-75.5,-152.5,377.385706061474,NA,444.571993699235,NA,2.6885437220335
"123",-75.5,-151.5,408.815507060179,0.108602198173162,478.069488485908,7.7800382075174,1.55355258035793
"124",-75.5,-150.5,361.17830498763,NA,417.067156857695,NA,2.74833711485068
"125",-75.5,-149.5,356.902633892597,NA,411.1026423523,NA,2.89245197163509
"126",-75.5,-148.5,385.0096374482,NA,461.12714919861,NA,1.7252237617776
"127",-75.5,-55.5,351.649069893769,NA,426.027386629239,NA,1.20031518727127
"128",-75.5,-54.5,343.97849476647,NA,406.319982201193,NA,1.42908498417172
"129",-75.5,-53.5,361.896855604001,42.9703828889586,419.016875170599,32.978936398866,2.20447352052562
"130",-75.5,-52.5,337.890050633823,NA,401.06570759107,NA,2.09186266528236
"131",-75.5,-51.5,NA,NA,NA,NA,NA
"132",-75.5,-50.5,NA,NA,NA,NA,NA
"133",-75.5,-49.5,NA,NA,NA,NA,NA
"134",-75.5,-48.5,NA,NA,NA,NA,NA
"135",-75.5,-47.5,NA,NA,NA,NA,NA
"136",-75.5,-46.5,415.333161916872,NA,481.975334314247,NA,3.83781090295977
"137",-75.5,-45.5,NA,NA,NA,NA,NA
"138",-75.5,-44.5,NA,NA,NA,NA,NA
"139",-75.5,-43.5,574.588867654475,NA,744.758657770852,NA,3.89035368050244
"140",-75.5,-42.5,565.844087848083,NA,726.576546597744,NA,2.16277256713691
"141",-75.5,-41.5,361.692016755296,NA,429.518135583518,NA,4.05485869374345
"142",-75.5,-40.5,NA,NA,NA,NA,NA
"143",-75.5,-39.5,365.215245339448,NA,436.605526944944,NA,4.34751400614486
"144",-75.5,-38.5,372.212928308316,NA,454.531467283331,NA,4.79312016631736
"145",-75.5,-37.5,391.613060758472,4.99611799269178,458.686450809447,6.61384119877746,3.72338123605901
"146",-75.5,-36.5,393.088088297814,48.0342072263776,483.334999722853,65.179192297052,2.02926444564317
"147",-75.5,-35.5,NA,NA,NA,NA,NA
"148",-75.5,-34.5,401.43583633037,NA,478.732936629092,NA,3.98355348435315
"149",-75.5,-33.5,378.606864252692,NA,456.342411591073,NA,2.81945489354919
"150",-75.5,-32.5,374.53347214346,NA,452.675839463716,NA,4.58322884639104
"151",-75.5,-31.5,352.668884135186,47.4940736539417,431.149416328618,45.3403716882647,3.60804878064041
"152",-75.5,-30.5,366.131761716832,29.8766134547112,449.978032287381,31.9999825631993,2.16760338328237
"153",-75.5,-29.5,403.011753870514,36.6715855335957,509.641395623705,17.8086424594545,1.80148324127316
"154",-75.5,-28.5,339.789233962559,163.698121271044,450.424962334269,173.53942473044,0.926069972110693
"155",-75.5,-27.5,322.005945967568,104.069988419313,428.273396954935,103.213658920436,0.45886283659296
"156",-75.5,164.5,397.723670681159,61.3837182350845,460.473537487965,91.2960296404742,0.637381969838163
"157",-75.5,165.5,425.034726041721,53.7384508190782,520.123517245333,66.7402628112613,0.929561001463142
"158",-75.5,166.5,380.28398908773,63.8835277934867,482.910254471214,57.7783253320403,1.7167761277001
"159",-75.5,167.5,407.801195910391,31.9648534317454,481.28005606847,35.5432939952882,1.78534898631407
"160",-75.5,168.5,421.81379627357,65.9759762326901,489.650566597672,85.0353846033504,1.80940310141601
"161",-75.5,169.5,407.511354314801,35.4180998754997,478.964251739399,53.3004822198798,1.74498920095575
"162",-75.5,170.5,407.687365663383,41.8515620273809,479.947653806649,65.2490860913847,1.47064602364682
"163",-75.5,171.5,411.830540615467,39.8276883588068,481.275567248338,58.9260514413006,1.46996353954698
"164",-75.5,172.5,418.274876289995,34.535092776235,497.148641404543,58.8331096143892,1.54704237336086
"165",-75.5,173.5,420.724272164219,37.5429085119605,494.071274710775,61.8981260793336,1.34063977625917
"166",-75.5,174.5,422.007721356883,34.2231031038923,497.04388541225,56.4722135104451,1.45860967519055
"167",-75.5,175.5,419.885849170071,33.5277507896832,497.957193297025,61.4300713097785,1.41511569140159
"168",-75.5,176.5,416.992637752512,39.1307577601917,481.376953205968,59.5218524327244,1.24208098863813
"169",-75.5,177.5,418.390063449745,39.6249236796231,485.738317333103,52.358742430167,1.14279604793932
"170",-75.5,178.5,393.191674155654,50.5696884856926,488.023169295068,41.9893894074836,1.29514382540057
"171",-75.5,179.5,397.549966097935,49.6289219818772,481.454979564414,47.3928475153617,1.02054543006751
"172",-74.5,-179.5,389.969827332819,19.6855471373259,472.01812124645,46.8014564256314,1.2561994417812
"173",-74.5,-178.5,375.816971062108,11.8174925268295,448.826958822794,34.9416272030408,0.997355552086675
"174",-74.5,-177.5,416.074816606202,37.2551733078736,454.806729090686,12.8008072685907,0.469652167417937
"175",-74.5,-176.5,386.590476916876,78.4339744710139,399.401085185754,92.0150050366591,0.250679970902894
"176",-74.5,-175.5,380.168906446575,33.6248610598121,433.298627508374,57.8013449602696,0.337821944444268
"177",-74.5,-174.5,390.510852414589,30.0041543874852,437.613919572114,40.7494227602515,0.391147237917822
"178",-74.5,-173.5,387.658259218322,35.094578654712,444.647898480089,10.603390179315,0.949464531822338
"179",-74.5,-172.5,346.426698250782,5.37315826247698,401.644340121625,21.7478560565777,1.31280710144589
"180",-74.5,-171.5,382.167595387097,48.0413510544278,446.448773416142,65.4542185577997,1.1049571076615
"181",-74.5,-170.5,342.940930015215,9.93343275489312,404.620440747086,23.5746133703019,1.46875838185143
"182",-74.5,-169.5,379.928489719072,NA,472.40228830876,NA,0.876426672976878
"183",-74.5,-168.5,356.476790979473,NA,431.567809944823,NA,1.13935880797605
"184",-74.5,-167.5,408.643199934548,16.5886511590389,463.405826027734,18.8549301712575,3.61350381065019
"185",-74.5,-166.5,360.812448339601,25.0004154453827,420.877574111324,9.85732481048874,3.26223302042732
"186",-74.5,-165.5,388.981636049722,NA,476.419538932086,NA,0.940104142038359
"187",-74.5,-164.5,381.245587415771,17.2743862398903,452.861860635912,4.52405371416465,1.56802646477441
"188",-74.5,-163.5,373.173677452722,24.1076176830785,432.536694648657,8.53498318013347,4.11020548075075
"189",-74.5,-162.5,NA,NA,NA,NA,NA
"190",-74.5,-161.5,NA,NA,NA,NA,NA
"191",-74.5,-160.5,423.709108138538,NA,516.427119374193,NA,1.23208631332531
"192",-74.5,-159.5,365.66060628191,95.1789297571976,495.478445706977,44.9857053142735,0.911542488833516
"193",-74.5,-158.5,411.407489992022,36.2405476115317,500.740879339898,52.1981302204922,1.30725854739948
"194",-74.5,-157.5,380.826607857801,17.6937863868134,457.513282084199,21.5542154508706,1.57060442785377
"195",-74.5,-156.5,411.217593419643,53.7922344452657,495.26190024246,65.1925693028462,1.3748495863582
"196",-74.5,-153.5,425.732800703608,NA,524.921551148016,NA,1.58967245202057
"197",-74.5,-152.5,441.902045056637,NA,448.077708844155,NA,0.244850686086076
"198",-74.5,-151.5,424.39373552396,38.2387452564653,503.226046722059,35.0273324977438,1.16013949406951
"199",-74.5,-150.5,391.256532506255,52.7328874153477,483.738032542774,6.53613163614877,2.46946036839162
"200",-74.5,-149.5,416.831308346266,NA,483.955472513324,NA,1.65063516307278
"201",-74.5,-148.5,306.117725801001,NA,466.530345764799,NA,0.46710610217773
"202",-74.5,-147.5,373.182146961955,41.4537799040647,450.358105624754,40.577726334883,1.38101020560634
"203",-74.5,-146.5,392.563268149204,32.7522312810626,467.308286510216,34.4484312167588,1.36412505269156
"204",-74.5,-145.5,372.304915962465,101.530896606368,477.489458224654,83.6383520393259,0.50586120966523
"205",-74.5,-144.5,362.278777671631,197.490954743738,468.544108676351,153.736979527837,0.248678669377807
"206",-74.5,-143.5,NA,NA,NA,NA,NA
"207",-74.5,-142.5,385.718389467737,82.6375029383485,516.032028335926,61.45963057055,0.208639214210438
"208",-74.5,-141.5,351.931993352075,91.0555803662365,506.578646364344,24.269263932112,0.2269399926504
"209",-74.5,-140.5,414.05765959796,NA,490.776284828968,NA,0.295250249654055
"210",-74.5,-139.5,385.912387685254,58.8666835784872,416.26289078024,85.2842196363618,0.275059400409933
"211",-74.5,-138.5,357.805730316653,83.8188600768983,486.373058911619,53.8301437659702,0.220807304628423
"212",-74.5,-137.5,371.958007111705,24.9291455747594,457.301214893658,23.8948966836551,0.307454176091346
"213",-74.5,-108.5,NA,NA,NA,NA,0.518480374262883
"214",-74.5,-59.5,392.915509653074,NA,478.306076474266,NA,0.846257974704107
"215",-74.5,-58.5,375.021891146988,NA,441.42223235463,NA,1.10981776813666
"216",-74.5,-57.5,408.215083240658,69.2808049551442,487.873906519301,84.9195257992116,1.05638027429447
"217",-74.5,-54.5,385.055397891103,NA,455.480504956396,NA,0.878345878173908
"218",-74.5,-52.5,NA,NA,NA,NA,NA
"219",-74.5,-51.5,358.489380112774,NA,424.246890105144,NA,1.47025496926573
"220",-74.5,-50.5,358.73852681326,NA,423.759514604428,NA,1.63601736641592
"221",-74.5,-49.5,NA,NA,NA,NA,NA
"222",-74.5,-48.5,344.390892960792,NA,406.714503638229,NA,1.94945564027876
"223",-74.5,-47.5,352.835182872546,NA,412.342924750552,NA,2.70202667531321
"224",-74.5,-46.5,NA,NA,NA,NA,NA
"225",-74.5,-45.5,364.18401243138,NA,421.573713531948,NA,3.94476120597438
"226",-74.5,-44.5,377.259565343954,NA,443.223158362654,NA,4.19932823803114
"227",-74.5,-43.5,NA,NA,NA,NA,2.39320607561814
"228",-74.5,-42.5,383.085239808997,NA,454.433146613315,NA,3.29129147037454
"229",-74.5,-41.5,397.825144550586,23.657801277483,468.336807679679,23.8954243328496,3.49138310559922
"230",-74.5,-40.5,398.536272655273,26.3482777614288,468.54926132666,29.8373186528887,3.47169089063055
"231",-74.5,-39.5,394.518655483211,NA,466.430508785556,NA,1.55359099085132
"232",-74.5,-38.5,367.780925911336,17.4229812844933,432.52543310246,22.9059716951413,1.77432275454354
"233",-74.5,-37.5,382.722035300718,8.11581234342724,479.848560131546,46.6941120918542,1.29733436842306
"234",-74.5,-36.5,364.902398845474,41.8939315280405,429.061043318163,50.295494777602,0.880671141174284
"235",-74.5,-35.5,374.461462331811,2.45887804042335,462.889683423285,57.7007958753653,1.30589525930602
"236",-74.5,-34.5,389.153279899878,17.9702130441869,501.908887161205,59.6729211311858,1.3999636781947
"237",-74.5,-33.5,373.244103978069,22.294494512722,488.326628371605,17.1194121849553,1.19671812841131
"238",-74.5,-32.5,375.339259043612,24.7712831772914,493.967122676863,16.2617360862891,1.23199862376269
"239",-74.5,-31.5,348.522042753368,30.3250788978947,449.649792956428,56.7430238797979,1.71925884580666
"240",-74.5,-30.5,385.495027827953,NA,484.666364173848,NA,0.920248317791918
"241",-74.5,-29.5,369.636165442586,66.0692693628166,477.450738183539,94.987200510497,1.86630179654325
"242",-74.5,-28.5,389.419048209168,78.7883910202883,519.281776354859,133.487319189612,1.64239045387755
"243",-74.5,-27.5,374.324461654341,57.0394047864174,491.630994889199,97.6943399620545,1.47534669155746
"244",-74.5,-26.5,327.409374630106,110.127124630767,441.442702336133,110.641297632444,0.993233290716324
"245",-74.5,-25.5,305.91757057184,81.1164638316368,392.10497344153,79.9383283592255,0.411354128336315
"246",-74.5,166.5,427.943825649519,42.3239547161622,519.125054646865,31.5401068302682,1.04885776617533
"247",-74.5,167.5,404.823411959756,39.9925562000454,490.179951683434,50.4510863969703,1.3135237306399
"248",-74.5,168.5,406.007553038561,52.3970371277975,481.76335505609,65.5859582467718,1.41673978234386
"249",-74.5,169.5,412.644348657873,42.8808035822444,484.005291593211,63.8774479967977,1.5556378611027
"250",-74.5,170.5,393.314282370848,43.6768207608791,474.940663360314,50.7218231130826,1.30298225264576
"251",-74.5,171.5,385.423625756432,53.5160018638886,485.30456847016,48.4693641130554,1.18061441503879
"252",-74.5,172.5,405.093953309614,67.7621495612787,501.964145235016,54.9934262567367,0.971400789409129
"253",-74.5,173.5,418.514926647708,19.4335419597362,482.863917358695,31.1884048583667,1.0310380950175
"254",-74.5,174.5,445.282022505509,47.1859715801546,521.000512790019,57.2368888734612,0.916026305999318
"255",-74.5,175.5,416.513809880477,69.7293289266462,513.491909526995,45.2243001485312,0.907268814939869
"256",-74.5,176.5,399.847927676374,52.2238641204073,485.410048537618,58.5913670706878,0.959587968109796
"257",-74.5,177.5,409.985174202205,84.5111980676308,509.177767359276,76.6047713682649,1.02895555352548
"258",-74.5,178.5,401.825836201302,49.1182312085053,489.165109239493,62.6435288285234,1.26826980138149
"259",-74.5,179.5,375.301106985053,37.7565954052467,461.627258364819,55.4590604195495,1.35580487885214
"260",-73.5,-179.5,390.326737364083,50.5550679388038,443.008557755447,40.4100152454048,0.583236635051684
"261",-73.5,-178.5,377.859645444025,68.6748556377485,427.19098950645,63.2170684641062,0.57698870306797
"262",-73.5,-177.5,338.659223309626,61.0904552597378,387.1913556502,24.6096853315167,0.339133910453649
"263",-73.5,-176.5,310.502318738426,62.692082826833,416.197695706965,29.5677889952151,0.259538831884071
"264",-73.5,-175.5,304.435325726437,46.4888064715657,376.251249141369,11.5596803015702,0.266518750525493
"265",-73.5,-174.5,362.948605665616,74.9608629998649,424.687393565569,53.2652117676749,0.238211904724604
"266",-73.5,-173.5,287.823298644703,NA,425.202233988239,NA,0.136549823193087
"267",-73.5,-172.5,398.248650106996,38.7358772103805,491.175602230102,114.368596654813,0.235684051424477
"268",-73.5,-171.5,391.502802975878,29.3015013358666,456.886566032666,101.828436767753,0.324754728192482
"269",-73.5,-170.5,420.633765218524,25.0685856902616,512.55646289184,24.5193642760986,0.33312878079741
"270",-73.5,-169.5,408.251402519891,37.952042618982,489.284728897779,34.5741095374596,0.552088177421823
"271",-73.5,-168.5,367.991560074515,NA,449.06732125059,NA,1.11284241010435
"272",-73.5,-167.5,327.893558785159,87.7848990773657,453.726676676092,96.2702192155028,0.215327497078748
"273",-73.5,-166.5,375.650751036174,88.7325551744754,459.064643990494,44.4579282266959,0.242077614160047
"274",-73.5,-165.5,393.678017350625,42.668545776145,470.258607532031,47.6649889660268,0.324047561317567
"275",-73.5,-164.5,420.732198616894,23.7582332009189,458.487928413121,53.9026510115908,0.3235074686638
"276",-73.5,-163.5,366.29154451008,59.357701773699,443.936145227677,37.1325931471649,0.311906644328862
"277",-73.5,-162.5,403.670273570168,NA,485.905396035702,NA,0.42412709827934
"278",-73.5,-161.5,422.674479870355,42.7279507498963,459.969694274252,71.983787147117,0.323502717494176
"279",-73.5,-160.5,396.381671926199,NA,417.617684196106,NA,0.364037841111422
"280",-73.5,-159.5,290.835530939287,NA,564.998126005488,NA,0.0649719467680705
"281",-73.5,-158.5,337.810355353755,88.6088051148597,490.42897500118,27.0954149232108,0.247132252641889
"282",-73.5,-157.5,336.711314774678,NA,417.16660522434,NA,0.516578723435049
"283",-73.5,-156.5,NA,NA,NA,NA,NA
"284",-73.5,-155.5,NA,NA,NA,NA,NA
"285",-73.5,-154.5,406.774506936091,88.1224925947407,441.027245974173,75.1547553650551,0.639935255010367
"286",-73.5,-153.5,441.843159787747,NA,409.916886629511,NA,0.191741515696049
"287",-73.5,-152.5,429.076680485693,39.5805500928739,483.452807572938,0.691544881249696,0.769092370673872
"288",-73.5,-151.5,463.069432810915,44.0776294769075,527.076645438813,27.9600726430397,0.398986950426752
"289",-73.5,-150.5,408.001175370031,19.5461697034436,485.461996971973,23.9153912621058,0.315594065748689
"290",-73.5,-149.5,355.393760551026,NA,498.220294317424,NA,0.415006589947962
"291",-73.5,-148.5,327.915750174465,100.343220092873,417.81387674453,21.8526478795342,0.173078106033305
"292",-73.5,-146.5,232.506792537909,NA,384.885507126788,NA,0.055565070360899
"293",-73.5,-145.5,320.83589528501,113.684459821917,445.443989472004,77.3511502710222,0.178170502285163
"294",-73.5,-144.5,391.527525981834,52.9065947096771,461.241815558706,46.6679284429295,0.211996137262558
"295",-73.5,-143.5,403.118120409111,NA,384.323473150306,NA,0.169821340544724
"296",-73.5,-142.5,NA,NA,NA,NA,NA
"297",-73.5,-141.5,NA,NA,NA,NA,NA
