"","Latitude","Longitude","annualmean","annualsd","annualchl"
"31",-77.5,165.5,382.77019386849,244.293858074885,0.752868075461607
"32",-76.5,-179.5,246.602930174977,130.837780132973,2.60916837206569
"33",-76.5,-178.5,278.682516542957,168.611962954446,2.15823009543415
"34",-76.5,-177.5,319.761309036902,196.418634783678,2.68172012969194
"35",-76.5,-176.5,308.480386356613,183.367836637468,2.24777949270275
"36",-76.5,-175.5,325.590244413388,172.316026855851,1.78344971358914
"37",-76.5,-174.5,271.526086211332,156.326130774076,2.10090926963238
"38",-76.5,-173.5,312.927482406632,178.78050315373,2.28176389441446
"39",-76.5,-172.5,304.109272470513,150.351907121507,2.09545353134304
"40",-76.5,-171.5,380.017273741942,191.906789520782,2.02310532067592
"41",-76.5,-170.5,374.423778475562,207.889839639001,1.65056869753497
"42",-76.5,-169.5,376.576631311432,240.678639038095,1.38483826755819
"43",-76.5,-168.5,363.182638953031,134.042281302497,1.50882331682024
"44",-76.5,-167.5,322.224196920619,134.604131346572,0.87150141924747
"45",-76.5,-166.5,276.444004781755,115.879773787619,1.87749591262804
"46",-76.5,-165.5,348.399466875197,130.606577411635,1.84709341120389
"47",-76.5,-164.5,210.441054525562,76.7974544077689,2.37520100245321
"48",-76.5,-163.5,271.182065305928,143.375271821856,2.56306045488627
"49",-76.5,-162.5,327.602168345536,221.8591357949,2.07818843914658
"50",-76.5,-161.5,423.960973586975,196.539046629526,1.77112358285942
"51",-76.5,-160.5,445.154794779557,99.1621530598636,2.0340940070649
"52",-76.5,-159.5,326.989610341236,82.2060607205668,2.90688294096401
"53",-76.5,-158.5,369.480584943477,156.838535631173,2.49332958873775
"54",-76.5,-157.5,367.41323162077,167.574092952023,3.13602559530625
"55",-76.5,-156.5,608.007203897328,202.490517849059,2.86546324207275
"56",-76.5,-155.5,454.995787659964,235.234039987175,2.26382785417478
"57",-76.5,-154.5,415.793898870303,307.825167983004,1.83450814900506
"58",-76.5,-153.5,479.046451417803,328.744524115406,1.17242084865251
"59",-76.5,-152.5,514.958116095623,11.3004209041603,0.839415669347949
"60",-76.5,-151.5,509.393707718035,299.089015404011,0.174568671635445
"61",-76.5,-49.5,138.138278019941,NA,3.6004223053654
"62",-76.5,-48.5,79.0762873708711,NA,2.67484646497501
"63",-76.5,-47.5,77.5887588575903,NA,2.53283489909437
"64",-76.5,-45.5,NA,NA,NA
"65",-76.5,-44.5,54.5525719570441,NA,1.18926416937676
"66",-76.5,-43.5,56.9534656260968,NA,0.985950105353222
"67",-76.5,-42.5,120.761360231895,NA,1.36779804498542
"68",-76.5,-41.5,105.477463469664,NA,0.97546079158783
"69",-76.5,-40.5,134.26219086034,NA,2.23247654080391
"70",-76.5,-39.5,NA,NA,NA
"71",-76.5,-38.5,127.875155187042,NA,3.3402658328414
"72",-76.5,-37.5,124.188488920011,NA,2.87016898145278
"73",-76.5,-36.5,120.47281060297,NA,3.63019640743732
"74",-76.5,-35.5,372.531041453651,NA,3.65389408502314
"75",-76.5,-34.5,112.168649635672,NA,3.53873743779129
"76",-76.5,-33.5,111.748040106458,68.9914564331314,5.02075405507696
"77",-76.5,-32.5,91.1881809411435,44.6692902081342,3.13795513914342
"78",-76.5,-31.5,88.2495279732842,58.2892587928048,2.30675515414702
"79",-76.5,164.5,327.296564615027,52.6759215948095,0.912006003044999
"80",-76.5,165.5,358.97871274155,218.548134317368,1.39231011466882
"81",-76.5,166.5,319.154026920212,147.772019623603,1.83673134730553
"82",-76.5,167.5,297.338907126113,129.536233933315,1.34955323904931
"83",-76.5,168.5,234.079360135841,22.3791686829703,1.3028084839873
"84",-76.5,169.5,207.113006040312,43.3320426162554,1.47736001075536
"85",-76.5,170.5,205.858445216332,52.2899606853801,1.92554440275869
"86",-76.5,171.5,203.035269667064,56.5322051349056,2.09535909048003
"87",-76.5,172.5,193.10054745513,61.742649908248,2.24146581070096
"88",-76.5,173.5,198.31675583189,54.0089511462151,2.08671699865129
"89",-76.5,174.5,197.516209043037,36.6872303823356,1.88840136961953
"90",-76.5,175.5,193.255352869122,46.0098376425148,2.12788481224148
"91",-76.5,176.5,204.980351133425,91.4458499722113,2.40707507528683
"92",-76.5,177.5,180.505872622153,63.2554977391996,3.03477017917567
"93",-76.5,178.5,186.726814124376,62.60505863711,3.05121804906899
"94",-76.5,179.5,240.174677030001,126.012166259651,2.89745412450782
"95",-75.5,-179.5,372.319209096809,121.998805383426,0.892447034507309
"96",-75.5,-178.5,387.823118570133,133.283763021332,1.01177612077165
"97",-75.5,-177.5,382.916221621159,134.020527702748,0.830177037951847
"98",-75.5,-176.5,386.06328817012,164.957744263925,0.919510224478598
"99",-75.5,-175.5,435.961176401126,180.585027244406,0.956901995893567
"100",-75.5,-174.5,418.77593591699,399.046267971228,0.959596430142296
"101",-75.5,-173.5,424.667503763858,205.765079529719,1.0285872048181
"102",-75.5,-172.5,510.95145407478,258.481318080161,1.21611032730382
"103",-75.5,-171.5,404.380531996488,50.4257700356125,0.944684043371429
"104",-75.5,-170.5,438.33637176938,138.387929520505,1.16068823987411
"105",-75.5,-169.5,464.408436619496,246.892809215065,1.24163140853983
"106",-75.5,-168.5,295.369226141035,103.527494078122,2.040108500152
"107",-75.5,-167.5,342.741530289186,212.730538634439,2.62670814577077
"108",-75.5,-166.5,736.373913138843,544.123579482491,1.29960796733697
"109",-75.5,-165.5,652.431229996655,626.645451936073,2.77207917782168
"110",-75.5,-164.5,1293.45376542431,NA,0.906696503981948
"111",-75.5,-163.5,1193.52230834683,NA,0.480579811458786
"112",-75.5,-162.5,124.376630380459,NA,7.37589612685972
"113",-75.5,-161.5,799.433195492683,951.364915175821,3.85693535891672
"114",-75.5,-160.5,785.61519964899,934.531691136937,3.62668416866412
"115",-75.5,-159.5,1177.6807163422,695.620002635293,0.699609655757848
"116",-75.5,-158.5,1276.29430225364,1065.2489888605,1.9939788876643
"117",-75.5,-157.5,1382.65139300396,1594.85601507766,1.2569841314422
"118",-75.5,-156.5,1509.11311776769,1526.71912132672,1.81703073650332
"119",-75.5,-155.5,225.664553145276,NA,2.65054309873709
"120",-75.5,-154.5,792.301197183798,754.484746864116,2.19369321751098
"121",-75.5,-153.5,669.350285519907,647.168212277114,3.08153129110079
"122",-75.5,-152.5,256.192888633487,NA,2.6885437220335
"123",-75.5,-151.5,777.562563701934,453.219505519208,1.55355258035793
"124",-75.5,-150.5,502.244378830564,NA,2.74833711485068
"125",-75.5,-149.5,435.028718847491,NA,2.89245197163509
"126",-75.5,-148.5,725.463087901435,NA,1.7252237617776
"127",-75.5,-55.5,113.328757827731,NA,1.20031518727127
"128",-75.5,-54.5,112.061731320421,NA,1.42908498417172
"129",-75.5,-53.5,93.0873564972558,26.0402735117604,2.20447352052562
"130",-75.5,-52.5,115.97548411316,NA,2.09186266528236
"131",-75.5,-51.5,NA,NA,NA
"132",-75.5,-50.5,NA,NA,NA
"133",-75.5,-49.5,NA,NA,NA
"134",-75.5,-48.5,NA,NA,NA
"135",-75.5,-47.5,NA,NA,NA
"136",-75.5,-46.5,80.6268625786589,NA,3.83781090295977
"137",-75.5,-45.5,NA,NA,NA
"138",-75.5,-44.5,NA,NA,NA
"139",-75.5,-43.5,84.6328476498722,NA,3.89035368050244
"140",-75.5,-42.5,79.5194734181683,NA,2.16277256713691
"141",-75.5,-41.5,162.336773243314,NA,4.05485869374345
"142",-75.5,-40.5,NA,NA,NA
"143",-75.5,-39.5,150.246473254984,NA,4.34751400614486
"144",-75.5,-38.5,144.819812400191,NA,4.79312016631736
"145",-75.5,-37.5,105.118127213463,70.5282478736384,3.72338123605901
"146",-75.5,-36.5,91.8625721997479,62.5573634319343,2.02926444564317
"147",-75.5,-35.5,NA,NA,NA
"148",-75.5,-34.5,306.24988216604,NA,3.98355348435315
"149",-75.5,-33.5,273.212270579637,NA,2.81945489354919
"150",-75.5,-32.5,340.487104070677,NA,4.58322884639104
"151",-75.5,-31.5,220.436145036402,188.181623368836,3.60804878064041
"152",-75.5,-30.5,175.843655030315,144.938698320132,2.16760338328237
"153",-75.5,-29.5,190.991231747038,131.227889112136,1.80148324127316
"154",-75.5,-28.5,261.02299748702,176.782630194211,0.926069972110693
"155",-75.5,-27.5,135.518673374061,135.881238927906,0.45886283659296
"156",-75.5,164.5,457.136747223215,260.05089923945,0.637381969838163
"157",-75.5,165.5,507.756616656436,362.309590438626,0.929561001463142
"158",-75.5,166.5,351.409222797881,91.6788331098678,1.7167761277001
"159",-75.5,167.5,341.919564923107,18.7082462683673,1.78534898631407
"160",-75.5,168.5,405.386045483556,229.198666432999,1.80940310141601
"161",-75.5,169.5,314.797982780063,86.6517412327051,1.74498920095575
"162",-75.5,170.5,235.919136407799,14.7905600244849,1.47064602364682
"163",-75.5,171.5,226.652856473838,22.2690338775189,1.46996353954698
"164",-75.5,172.5,230.363010155568,32.2048240549051,1.54704237336086
"165",-75.5,173.5,254.015830468074,51.8428541957462,1.34063977625917
"166",-75.5,174.5,238.104582038804,40.2400385249551,1.45860967519055
"167",-75.5,175.5,236.303585708549,35.7293243878052,1.41511569140159
"168",-75.5,176.5,250.307061431521,16.2111883455924,1.24208098863813
"169",-75.5,177.5,256.508977193573,26.0290786381189,1.14279604793932
"170",-75.5,178.5,302.121364572358,86.5316809457998,1.29514382540057
"171",-75.5,179.5,327.913707918193,95.0277762324393,1.02054543006751
"172",-74.5,-179.5,353.484336962684,89.7980506019629,1.2561994417812
"173",-74.5,-178.5,382.020048715494,68.8735076140407,0.997355552086675
"174",-74.5,-177.5,567.487087503285,150.4553760003,0.469652167417937
"175",-74.5,-176.5,738.620874063784,139.947454582303,0.250679970902894
"176",-74.5,-175.5,749.400008287126,23.6336588562214,0.337821944444268
"177",-74.5,-174.5,643.506892248399,156.991533198332,0.391147237917822
"178",-74.5,-173.5,559.924298473866,170.538384400705,0.949464531822338
"179",-74.5,-172.5,656.286846045502,413.584321129379,1.31280710144589
"180",-74.5,-171.5,596.070744378684,234.991312992766,1.1049571076615
"181",-74.5,-170.5,529.684283472111,359.783931219087,1.46875838185143
"182",-74.5,-169.5,982.514523004375,NA,0.876426672976878
"183",-74.5,-168.5,850.680571374452,NA,1.13935880797605
"184",-74.5,-167.5,664.852669515506,349.800613741556,3.61350381065019
"185",-74.5,-166.5,389.32134109728,299.219756097197,3.26223302042732
"186",-74.5,-165.5,1279.81397296517,NA,0.940104142038359
"187",-74.5,-164.5,1138.9796281605,89.8293338800587,1.56802646477441
"188",-74.5,-163.5,366.456472910008,304.860858176665,4.11020548075075
"189",-74.5,-162.5,NA,NA,NA
"190",-74.5,-161.5,NA,NA,NA
"191",-74.5,-160.5,1731.76057157112,NA,1.23208631332531
"192",-74.5,-159.5,1391.65355088674,1070.73971947941,0.911542488833516
"193",-74.5,-158.5,1872.56876341607,732.363099938748,1.30725854739948
"194",-74.5,-157.5,1008.91323959895,80.6393161972369,1.57060442785377
"195",-74.5,-156.5,1785.30189589872,997.30112766721,1.3748495863582
"196",-74.5,-153.5,1931.18499482553,NA,1.58967245202057
"197",-74.5,-152.5,612.043461616577,NA,0.244850686086076
"198",-74.5,-151.5,1188.07349154732,594.238676183719,1.16013949406951
"199",-74.5,-150.5,885.711617432963,654.320477408375,2.46946036839162
"200",-74.5,-149.5,1425.59734402749,NA,1.65063516307278
"201",-74.5,-148.5,843.044579503539,NA,0.46710610217773
"202",-74.5,-147.5,986.02203544872,398.494259724239,1.38101020560634
"203",-74.5,-146.5,1297.3097977116,323.066439772931,1.36412505269156
"204",-74.5,-145.5,1331.51555256465,731.692113737465,0.50586120966523
"205",-74.5,-144.5,1311.26812699983,1444.7798564194,0.248678669377807
"206",-74.5,-143.5,NA,NA,NA
"207",-74.5,-142.5,916.045805013579,563.122800244878,0.208639214210438
"208",-74.5,-141.5,1109.1254313092,305.656665001966,0.2269399926504
"209",-74.5,-140.5,845.503329415737,NA,0.295250249654055
"210",-74.5,-139.5,581.577341180375,105.664522516716,0.275059400409933
"211",-74.5,-138.5,546.713488185244,181.302836283007,0.220807304628423
"212",-74.5,-137.5,541.970256322592,148.111467516618,0.307454176091346
"213",-74.5,-108.5,NA,NA,0.518480374262883
"214",-74.5,-59.5,110.023598457392,NA,0.846257974704107
"215",-74.5,-58.5,110.801705137001,NA,1.10981776813666
"216",-74.5,-57.5,96.4615732616189,19.4189949100525,1.05638027429447
"217",-74.5,-54.5,106.2020194055,NA,0.878345878173908
"218",-74.5,-52.5,NA,NA,NA
"219",-74.5,-51.5,111.912764954656,NA,1.47025496926573
"220",-74.5,-50.5,120.252062465504,NA,1.63601736641592
"221",-74.5,-49.5,NA,NA,NA
"222",-74.5,-48.5,133.94738584144,NA,1.94945564027876
"223",-74.5,-47.5,123.261452256838,NA,2.70202667531321
"224",-74.5,-46.5,NA,NA,NA
"225",-74.5,-45.5,136.856423259051,NA,3.94476120597438
"226",-74.5,-44.5,159.474401363904,NA,4.19932823803114
"227",-74.5,-43.5,NA,NA,2.39320607561814
"228",-74.5,-42.5,86.2259586994646,NA,3.29129147037454
"229",-74.5,-41.5,152.189049293238,92.7402915140991,3.49138310559922
"230",-74.5,-40.5,168.957835237696,123.060235088074,3.47169089063055
"231",-74.5,-39.5,207.761436463657,NA,1.55359099085132
"232",-74.5,-38.5,177.105233377125,104.589227483295,1.77432275454354
"233",-74.5,-37.5,245.485947329885,85.0012752771756,1.29733436842306
"234",-74.5,-36.5,259.618321648709,141.276438151946,0.880671141174284
"235",-74.5,-35.5,223.166031688402,156.52907975892,1.30589525930602
"236",-74.5,-34.5,318.228926819348,12.5019266929202,1.3999636781947
"237",-74.5,-33.5,372.384292801054,251.219603312372,1.19671812841131
"238",-74.5,-32.5,437.146974714934,342.793464842537,1.23199862376269
"239",-74.5,-31.5,237.533205131758,182.201547972896,1.71925884580666
"240",-74.5,-30.5,422.95727852447,NA,0.920248317791918
"241",-74.5,-29.5,357.618878016832,370.17574694837,1.86630179654325
"242",-74.5,-28.5,506.008412333918,605.871020229235,1.64239045387755
"243",-74.5,-27.5,218.965854034134,141.396611490329,1.47534669155746
"244",-74.5,-26.5,222.992796407328,132.08198689389,0.993233290716324
"245",-74.5,-25.5,174.032145225803,171.510601164114,0.411354128336315
"246",-74.5,166.5,351.973334614298,101.423879621349,1.04885776617533
"247",-74.5,167.5,379.029860104496,118.482952994948,1.3135237306399
"248",-74.5,168.5,303.976218599152,75.4176954665083,1.41673978234386
"249",-74.5,169.5,303.943128311776,62.6806659666126,1.5556378611027
"250",-74.5,170.5,317.157794510946,26.5644421816345,1.30298225264576
"251",-74.5,171.5,334.068481077394,95.4495082259792,1.18061441503879
"252",-74.5,172.5,304.722694246039,118.747658331759,0.971400789409129
"253",-74.5,173.5,297.251217532328,84.595770804477,1.0310380950175
"254",-74.5,174.5,286.618008937263,87.7688597111986,0.916026305999318
"255",-74.5,175.5,357.919244046047,120.925723824121,0.907268814939869
"256",-74.5,176.5,395.195840040016,40.006960196265,0.959587968109796
"257",-74.5,177.5,351.757678017369,89.5964355283692,1.02895555352548
"258",-74.5,178.5,295.05859696163,39.3724827410883,1.26826980138149
"259",-74.5,179.5,343.960323016103,81.7691346515337,1.35580487885214
"260",-73.5,-179.5,529.135203609513,118.346751881071,0.583236635051684
"261",-73.5,-178.5,513.842302934258,105.089489501001,0.57698870306797
"262",-73.5,-177.5,527.485159980202,129.72118627019,0.339133910453649
"263",-73.5,-176.5,804.974338068694,285.34817668327,0.259538831884071
"264",-73.5,-175.5,761.947923066193,514.990438481631,0.266518750525493
"265",-73.5,-174.5,872.039014781433,362.062032121266,0.238211904724604
"266",-73.5,-173.5,443.382621674153,NA,0.136549823193087
"267",-73.5,-172.5,632.77415497098,258.205297575202,0.235684051424477
"268",-73.5,-171.5,772.109886222266,286.652247729513,0.324754728192482
"269",-73.5,-170.5,940.981986560372,251.596639466725,0.33312878079741
"270",-73.5,-169.5,769.276541200838,360.658914074213,0.552088177421823
"271",-73.5,-168.5,383.706701217499,NA,1.11284241010435
"272",-73.5,-167.5,547.427569461712,167.280964169533,0.215327497078748
"273",-73.5,-166.5,1032.45821106997,849.969134221666,0.242077614160047
"274",-73.5,-165.5,890.170209216256,554.403118426691,0.324047561317567
"275",-73.5,-164.5,1338.01400319362,936.857116894726,0.3235074686638
"276",-73.5,-163.5,1302.7956107658,859.287494054074,0.311906644328862
"277",-73.5,-162.5,1044.91166927939,NA,0.42412709827934
"278",-73.5,-161.5,1649.87808406557,934.861084074018,0.323502717494176
"279",-73.5,-160.5,2431.91126655366,NA,0.364037841111422
"280",-73.5,-159.5,2137.31880990361,NA,0.0649719467680705
"281",-73.5,-158.5,1801.14788953992,730.831586560298,0.247132252641889
"282",-73.5,-157.5,1150.22944504117,NA,0.516578723435049
"283",-73.5,-156.5,NA,NA,NA
"284",-73.5,-155.5,NA,NA,NA
"285",-73.5,-154.5,1240.66099361514,545.735354515387,0.639935255010367
"286",-73.5,-153.5,765.566950025893,NA,0.191741515696049
"287",-73.5,-152.5,993.53263360918,654.37468364224,0.769092370673872
"288",-73.5,-151.5,1549.64866155642,838.301481897687,0.398986950426752
"289",-73.5,-150.5,1419.58262212969,1032.2776459849,0.315594065748689
"290",-73.5,-149.5,736.518122919687,NA,0.415006589947962
"291",-73.5,-148.5,2098.07646906959,517.810435018602,0.173078106033305
"292",-73.5,-146.5,540.624537111445,NA,0.055565070360899
"293",-73.5,-145.5,931.604072016972,125.123626692566,0.178170502285163
"294",-73.5,-144.5,1465.84007638034,881.33977934863,0.211996137262558
"295",-73.5,-143.5,1947.04963312113,NA,0.169821340544724
"296",-73.5,-142.5,NA,NA,NA
"297",-73.5,-141.5,NA,NA,NA
"298",-73.5,-140.5,1564.46310047436,152.27705339053,0.549643725862729
"299",-73.5,-139.5,1212.25197792622,139.655523535734,1.04611089849988
"300",-73.5,-138.5,556.096900429119,NA,3.18647641723239
"301",-73.5,-137.5,1014.85420677969,NA,0.592791802353329
"302",-73.5,-134.5,722.728437672744,NA,0.347303790748119
"303",-73.5,-133.5,752.333453444234,307.711502846792,0.267312628934618
"304",-73.5,-132.5,634.377215641531,NA,1.13291530145539
"305",-73.5,-131.5,429.440893145168,122.805991713331,1.79445246959987
"306",-73.5,-129.5,388.33115578147,77.5391060331788,2.87776634060881
"307",-73.5,-128.5,420.809199144924,66.3457071956074,1.73626494161401
"308",-73.5,-127.5,358.260167402586,126.096969578627,0.400960884852017
"309",-73.5,-118.5,309.150250181198,79.605679868918,1.28653348519033
"310",-73.5,-117.5,465.282667059255,188.362867388083,1.30570883722976
"311",-73.5,-116.5,271.142411599231,124.498216154858,1.5754090237059
"312",-73.5,-115.5,273.633130485981,52.4040041460255,1.52800374429811
"313",-73.5,-114.5,364.371091559132,248.153557517182,2.87319135984675
"314",-73.5,-113.5,245.141209143862,108.53581916046,3.16567968535754
"315",-73.5,-112.5,575.273584557391,629.355761999478,3.31341343345466
"316",-73.5,-111.5,280.147551811804,186.874577938393,1.59500357092257
"317",-73.5,-110.5,972.06391211928,1115.67335357125,0.388516819045554
"318",-73.5,-109.5,650.543003683453,456.084331130898,1.04578455397012
"319",-73.5,-108.5,352.356761547166,22.2123229465351,1.39413905697755
"320",-73.5,-107.5,865.132996618133,1087.85590817604,2.3260442427892
"321",-73.5,-106.5,389.360312123981,216.183802022155,2.72343747252539
"322",-73.5,-105.5,317.154013599509,164.388605931313,2.49663510915669
"323",-73.5,-104.5,129.398866220085,41.8824854790532,2.13991368269502
"324",-73.5,-59.5,122.487514199359,NA,0.510711358873932
"325",-73.5,-58.5,117.254421547295,NA,1.54930972970194
"326",-73.5,-57.5,95.3223219123433,NA,0.818408880198356
"327",-73.5,-54.5,79.3741190534134,NA,0.693310308715572
"328",-73.5,-52.5,95.9534018880831,NA,1.65498334127996
"329",-73.5,-45.5,70.144266636101,NA,2.13967262744904
"330",-73.5,-42.5,271.325908499041,NA,1.19302156165071
"331",-73.5,-41.5,NA,NA,NA
"332",-73.5,-40.5,311.668074863815,164.724615148795,0.598423352161198
"333",-73.5,-39.5,292.307361516437,63.6357944366586,0.284582108470219
"334",-73.5,-38.5,459.718196433402,NA,0.42985795075356
"335",-73.5,-37.5,526.628832353308,NA,0.507839064527717
"336",-73.5,-36.5,516.776802362882,114.333245865278,0.605252195756431
"337",-73.5,-35.5,502.16166748436,NA,0.39922516575704
"338",-73.5,-34.5,1056.90364233264,144.700862940109,1.87450162402635
"339",-73.5,-33.5,348.728038059878,210.653708351656,1.39749843363863
"340",-73.5,-32.5,419.817715596508,414.611438886673,1.87014963198453
"341",-73.5,-31.5,301.698205963385,NA,0.821434467801681
"342",-73.5,-30.5,219.094240919913,141.268113962587,2.34303269147991
"343",-73.5,-29.5,538.239067519341,653.855305621132,2.89504237198246
"344",-73.5,-28.5,265.626811031832,NA,1.78531190377521
"345",-73.5,-27.5,532.548888692723,308.007868493628,1.11008965296914
"346",-73.5,-26.5,344.317662824404,71.2865042023436,1.14202286902633
"347",-73.5,-25.5,342.396907302504,248.764071071281,2.01457997390793
"348",-73.5,-24.5,250.755875027936,279.414373007982,2.46235829081173
"349",-73.5,-23.5,262.160586406406,199.796750211508,1.25487804397028
"350",-73.5,-22.5,263.261835620076,216.543360943756,1.35562464961679
"351",-73.5,-21.5,217.191448397853,163.68766706713,1.00790569377545
"352",-73.5,170.5,379.534787447721,61.0424848780239,1.49055349036734
"353",-73.5,171.5,422.874811790714,45.5323483374462,1.2265922991352
"354",-73.5,172.5,360.930291120235,67.0574140983643,0.776111898154188
"355",-73.5,173.5,396.018563445293,89.9144696352031,0.749387685860368
"356",-73.5,174.5,347.553953891308,99.8711945552653,0.817174421371811
"357",-73.5,175.5,365.071516126678,95.2133641715174,0.764514428308976
"358",-73.5,176.5,445.522689489261,123.286823073187,0.620106279257345
"359",-73.5,177.5,483.454859156536,124.164465954685,0.375004198606305
"360",-73.5,178.5,460.302071786554,102.58193720053,0.507006639102024
"361",-73.5,179.5,457.007394395188,105.748622107413,0.525938761996357
"362",-72.5,-179.5,838.294039992051,79.9501807433453,0.28066265721012
"363",-72.5,-178.5,674.441590905921,43.4764740085935,0.382583068856211
"364",-72.5,-177.5,660.35738548618,82.2564095785249,0.428922624812687
"365",-72.5,-176.5,764.727237948459,59.844582912845,0.389056317163286
"366",-72.5,-175.5,1121.98904483968,358.880818932854,0.362615981099111
"367",-72.5,-174.5,1103.74278614687,268.519813513878,0.526783400767104
"368",-72.5,-173.5,1431.34347284119,657.096065010193,0.374927471805778
"369",-72.5,-172.5,1084.66365533627,362.881408188563,0.297665144859219
"370",-72.5,-171.5,1526.66093029994,669.926877443541,0.281540574695639
"371",-72.5,-170.5,1086.38650561601,419.09394523734,0.296595855589938
"372",-72.5,-169.5,1111.69858450405,479.899645276346,0.25890096796788
"373",-72.5,-168.5,1551.48901873481,1018.63660347244,0.251242420532637
"374",-72.5,-167.5,1356.51978006142,NA,0.323475876202186
"375",-72.5,-166.5,3398.29088520386,NA,0.354173958870686
"376",-72.5,-165.5,579.36792001433,231.07519863207,0.223261975308436
"377",-72.5,-164.5,586.08086767248,272.638674396485,0.204615389614406
"378",-72.5,-163.5,736.141054621328,NA,0.316380340311167
"379",-72.5,-162.5,941.720300372705,433.128907552176,0.20921420498394
"380",-72.5,-161.5,837.221090410662,425.965640992319,0.139549931725124
"381",-72.5,-160.5,1847.08825511503,1731.14068134859,0.360596285167116
"382",-72.5,-159.5,2425.31917023614,162.835763726064,0.239573577822496
"383",-72.5,-158.5,783.624993428326,524.378626144588,0.201077815279779
"384",-72.5,-157.5,NA,NA,NA
"385",-72.5,-156.5,NA,NA,NA
"386",-72.5,-155.5,NA,NA,NA
"387",-72.5,-154.5,1394.09765987712,291.28909056689,0.261526412626226
"388",-72.5,-153.5,893.599644082343,269.878522456783,0.304642887538619
"389",-72.5,-152.5,1133.32631480101,581.456012634276,0.283894019445943
"390",-72.5,-151.5,836.806418534581,NA,0.339251000756099
"391",-72.5,-150.5,1160.11874923554,582.445653630649,0.307487337404401
"392",-72.5,-149.5,757.150154759199,NA,0.412835368058748
"393",-72.5,-148.5,1568.69583107442,1037.29486867351,0.444664906155356
"394",-72.5,-147.5,872.937374551437,181.263534204488,0.196371323149043
"395",-72.5,-146.5,1560.29984014469,571.863072599061,0.147156462797688
"396",-72.5,-145.5,1618.11090563266,736.084446307165,0.18924374088507
"397",-72.5,-144.5,1543.96564665232,706.708188102627,0.189193317524618
"398",-72.5,-143.5,1127.34966259654,NA,0.0354138143981496
"399",-72.5,-142.5,NA,NA,NA
"400",-72.5,-141.5,1980.13732039246,NA,0.180340341551022
"401",-72.5,-140.5,1361.08293635112,766.2225449437,0.211681638604922
"402",-72.5,-139.5,1113.10552146116,356.910086887578,0.385446954953173
"403",-72.5,-138.5,NA,NA,NA
"404",-72.5,-137.5,1344.19865403956,NA,0.763840594639381
"405",-72.5,-136.5,1904.23865382132,NA,0.437148831427097
"406",-72.5,-135.5,2133.21275851297,NA,0.38230124519517
"407",-72.5,-134.5,889.606573034813,NA,0.0674334540963173
"408",-72.5,-133.5,1366.04766192971,NA,0.598364785313606
"409",-72.5,-131.5,NA,NA,NA
"410",-72.5,-129.5,795.128230390688,NA,3.32934911251068
"411",-72.5,-128.5,676.545690441975,NA,0.448134234861324
"412",-72.5,-127.5,1066.87415179121,433.851768828376,0.299772720921923
"413",-72.5,-126.5,683.335988480974,NA,0.336196264154033
"414",-72.5,-125.5,1128.49724101789,327.996010533274,0.66065911730947
"415",-72.5,-124.5,1798.44440536388,932.222474743405,0.498596739806148
"416",-72.5,-123.5,1783.03845333175,770.120379584117,0.929186522438989
